,AWSSentiment,AWSMixed,AWSNegative,AWSNeutral,AWSPositive,GCPmagnitude,GCPscore,IBMlabel,IBMscore,id,Azurescore,realSentiment,text
788,POSITIVE,0.007386541925370693,0.0017160603310912848,0.1128428503870964,0.8780544996261597,0.8999999761581421,0.30000001192092896,positive,0.895395,788,0.9124140739440918,negative,"The combined top line impact of these items will negatively impact consolidated net sales growth by about 140 basis points. And as a result, we now expect net sales growth to range between 1.5% and 2% in constant currency. Adjusting for these changes, this growth compares to the guidance of at or above 3% that we provided in October."
789,NEUTRAL,0.010224509984254837,0.13384029269218445,0.7520902752876282,0.10384497046470642,0.8999999761581421,-0.10000000149011612,positive,0.684833,789,0.5,positive,"As for comp sales, we expect growth at Walmart U.S. of at least 2%. Sam's Club comps excluding fuel and tobacco should range between 3% and 4% and flat to negative 1% when including the impact of reduced tobacco sales. We expect International total net sales growth to be around 3% in constant currency."
790,NEUTRAL,0.007912314496934414,0.02964985929429531,0.9018051624298096,0.060632649809122086,1.5,0.0,neutral,0.0,790,0.7385720014572144,positive,"Good morning, and thank you for joining us today. We just completed an exciting year with solid fourth quarter results and continued momentum in the business. On a constant-currency basis, total revenue grew approximately 3% both in the quarter and for the full year. We reached more than $500 billion in revenue for the fiscal 2018 for the first time as a company."
791,POSITIVE,0.0031337442342191935,0.0001388470409438014,0.007678509224206209,0.9890488386154175,0.8999999761581421,0.8999999761581421,positive,0.993566,791,0.9494063258171082,neutral,"On Project Stream, being able to deliver gaming with the kind of real-time requirements, the low latency requirements, it's definitely for us -- it's an important computing advance. We think it will help us drive the newer computing platforms we're working on. And I do think, services like that will be a point of inflection as 5G rolls out as well. So I think it is a virtuous cycle. So we are excited. The early feedback our Project Stream experience has been super positive. And so we are looking to build up on that and you will see us do more there in 2019. On Discover, I think traction has been for us, we measure user engagement and satisfaction and happiness on these -- on anything new we do, and the metrics have been really strong. And we obviously -- we offer the best experience today on our products like Pixel, made by Google products. And we are looking to scale that up to reach more users. But we think weâ€™ve a strong product there and I think it's very synergistic to search experience. And so we are looking to bring the best of both to our users, and you'll see us reach more users in 2019."
792,NEUTRAL,0.0011539992410689592,0.0010427075903862715,0.6059166193008423,0.3918866515159607,1.100000023841858,0.10000000149011612,positive,0.835607,792,0.1944514811038971,negative,"Our October guidance for fiscal 2019 also included expectations for expense leverage, relatively steady operating income margin and EPS growth of around 5%. The incremental investments mentioned earlier will pressure operating expenses more than anticipated in October."
793,NEUTRAL,0.0033893240615725517,0.007022947072982788,0.744395911693573,0.2451917976140976,0.5,0.20000000298023224,positive,0.850099,793,0.873492956161499,positive,"On a consolidated basis, we still expect to slightly leverage expenses but not to the extent we originally planned. Excluding the impact of the reduction in Sam's Club sales, leverage would be stronger. Overall, cost management is continuing to improve across the business, and we remain pleased with the progress."
794,NEUTRAL,0.0018618127796798944,0.0014266746584326029,0.7839505076408386,0.2127610594034195,0.699999988079071,0.30000001192092896,positive,0.770724,794,0.8414097428321838,negative,"As for operating margin, we expect consolidated operating income as a percentage of net sales to be approximately 4.3% to 4.4% in constant currency, resulting in a low single-digit percentage decrease in operating income versus operating income this past year, adjusted for the discrete items."
795,NEUTRAL,0.0011545735178515315,0.0004365296335890889,0.98898845911026,0.009420407004654408,0.5,0.20000000298023224,positive,0.655321,795,0.7415823936462402,positive,"Considering all of these items, we expect full year EPS to be in a range of $4.75 and $5, an increase of 7% to 13% compared with adjusted EPS of $4.42 in fiscal 2018. This range represents an increase from the guidance given in October."
796,NEUTRAL,0.002232285449281335,0.012185203842818737,0.9606088399887085,0.024973604828119278,0.5,0.20000000298023224,positive,0.599819,796,0.8062789440155029,neutral,"Additional guidance is included in the materials we issued this morning, so please reference these documents as you analyze our outlook. Going forward, we're moving to an annual guidance framework with quarterly updates as warranted."
797,NEUTRAL,0.0006890875520184636,0.0016536437906324863,0.9909976720809937,0.006659585051238537,0.5,-0.20000000298023224,positive,0.622904,797,0.5,neutral,"We considered a number of factors when making this decision, including management's long-term view of the business, the transformation of the business, the investment time horizon of many of our shareholders and the uncertainty of the timing of investments during the year."
798,POSITIVE,0.0034305951558053493,0.0014582342701032758,0.12262146174907684,0.8724896907806396,0.699999988079071,0.699999988079071,positive,0.733031,798,0.945243239402771,neutral,"There could be fluctuations within the quarters, but we believe EPS growth will be relatively consistent across the year. We look forward to updating you on our progress throughout the year."
799,NEUTRAL,0.0011269721435382962,0.0026724713388830423,0.9626399278640747,0.033560555428266525,0.0,0.0,positive,0.651518,799,0.5,neutral,"So with that, I'll close by saying thank you to our shareholders for your support of Walmart. And now I'd be happy, along with Doug, to take your questions."
800,NEUTRAL,0.006789364852011204,0.028397364541888237,0.9556231498718262,0.009190154261887074,0.4000000059604645,-0.20000000298023224,positive,0.545683,800,0.5,neutral,Thank you. [Operator Instructions] Thank you. And our first question comes from the line of Simeon Gutman with Morgan Stanley. Please proceed with your questions.
801,NEUTRAL,0.00013333969400264323,1.4680093954666518e-05,0.9894933700561523,0.010358705185353756,0.800000011920929,0.20000000298023224,positive,0.782407,801,0.7543776631355286,negative,"Thanks. Good morning, guys. And thanks for doing the call. My first question is on the e-com growth in the fourth quarter relative to next year. You mentioned some operational issues. Can you elaborate and then talk about what gives you confidence that the e-com run rate will accelerate heading into next year?"
802,NEUTRAL,0.03698962181806564,0.0027128621004521847,0.4995978772640228,0.4606996476650238,1.600000023841858,0.5,positive,0.84522,802,0.8500921726226807,neutral,"Great. Thank you. A couple of questions. First, it looks like Google core margins were down about 3 points and what was an easier comp. So just wondering if you can give us any thoughts on how the core advertising business is doing in there? We know there's a lot of investment in Cloud and hardware and YouTube TV, but just would like to get a update on the health of the advertising business margins. And any thoughts on if you ever do segment disclosure. And then the second question is just on the Cloud strategy. There's been a pretty big leadership change. Just wondering if there's any new strategies or new things you will be doing this year with the Cloud related to the management change? And look forward to the Cloud Conference in April. Thank you."
803,POSITIVE,0.0012059782166033983,9.72635971265845e-05,0.4883255362510681,0.510371208190918,2.0,0.6000000238418579,positive,0.949457,803,0.9107211828231812,positive,"For the quarter, Walmart U.S. delivered strong comp sales growth of 2.6% due primarily to improved comp traffic growth in stores of 1.6%. Strength was broad-based across merchandising categories, formats and regions, and holiday sales were solid. In addition, comp store inventory declined again for the 11th consecutive quarter so we're well positioned as we begin the year."
804,NEUTRAL,0.0027138281147927046,0.0019146380946040154,0.9790450930595398,0.01632646843791008,0.0,0.0,negative,-0.563514,804,0.5,neutral,"Hi, Simeon. This is Doug. Happy to elaborate a bit more. First of all, I would say that, as we try to communicate in our remarks, most of that was expected and planned. As we came around the fourth quarter and looked at what we did last year promotionally, realized we're lapping Jet for sometime now, we've expected a lower growth rate."
805,NEUTRAL,0.06974634528160095,0.3106496334075928,0.5829355120658875,0.03666849061846733,0.10000000149011612,0.0,positive,0.481895,805,0.5,negative,"The minority of the miss that was more operational in nature that we're referring to is related to the fact that, during the seasonal spikes, seasonal inventory, think electronics, toys, gifts, things like that, came into our fulfillment centers and there was enough cube that it harmed our basic in-stock on more everyday items, and our basic in-stock for eCommerce suffered as a result."
806,NEUTRAL,0.049187179654836655,0.13405227661132812,0.7479433417320251,0.06881716102361679,0.6000000238418579,-0.30000001192092896,negative,-0.366171,806,0.2965390086174011,neutral,"So we're learning how to deal with higher volumes and learning how to deal with a higher peak than what we had previously. But again, that was the minority of the issue. Most of this was planned and in our numbers."
807,POSITIVE,0.001013880711980164,0.00020700195454992354,0.3607925772666931,0.6379865407943726,1.2000000476837158,0.30000001192092896,positive,0.34082,807,0.7666399478912354,neutral,"And Simeon, just to remind -- this is Brett. As a reminder, in October, we've guided to $11.5 billion of revenue for Walmart U.S. eCommerce, and that's just about where we came in for the year."
808,NEGATIVE,0.02134293131530285,0.4991763234138489,0.46191996335983276,0.01756076142191887,0.10000000149011612,0.0,negative,-0.401709,808,0.5,neutral,"Okay. And then if I can ask my follow-up. Brett, you mentioned you were doing the comparison with pre- and post-October guidance. So I think at that point, EBIT was supposed to be up maybe low single digits, and now it's going to be down a little bit."
809,POSITIVE,0.021113770082592964,0.00089500832837075,0.14498275518417358,0.8330085277557373,1.100000023841858,0.20000000298023224,positive,0.83835,809,0.9452892541885376,neutral,Can you just tell us if the entirety of that change is tax reform spending? Or is any part of it reflective of higher cost in the business in some form or another?
810,NEUTRAL,0.00038529711309820414,0.0007906145183369517,0.99246746301651,0.0063565755262970924,0.6000000238418579,0.30000001192092896,positive,0.956934,810,0.5,positive,"Yes, Simeon. I still remain -- feel good about the cost management in the business, and we're making progress there. When we've given guidance back in October, we've talked about an operating income range that would be similar to where we had kind of been."
811,NEUTRAL,0.04021105915307999,0.012935066595673561,0.7808498740196228,0.16600395739078522,1.0,0.30000001192092896,positive,0.743256,811,0.8284388780593872,neutral,"So as we step back and we looked at everything, we've decided to make these investments that we talked about, and that's all included in the guidance that's there today."
812,NEUTRAL,0.013721871189773083,0.16836541891098022,0.7796358466148376,0.03827686980366707,0.4000000059604645,-0.4000000059604645,negative,-0.455532,812,0.5,positive,"And so it's -- that one is a little bit tougher to compare pre and post, but when you look at the investments that we're making, that is the difference. But I feel good about the overall cost management side of the business."
813,POSITIVE,0.007930049672722816,0.0181901715695858,0.43890249729156494,0.5349772572517395,0.10000000149011612,0.0,positive,0.586789,813,0.5,positive,"Thanks. So, in terms of overall Google margins, I think that the main point you're seeing in the margins as we continue to see tremendous opportunity across Google, and so we're investing to support long-term revenue and earnings growth. Weâ€™ve talked a lot in this call already about the importance of machine learning and it is a key component of incremental investment, particularly, in CapEx for technical infrastructure to support the existing -- at the existing businesses, but also the newer ones, and that's kind of flowing through here. We've talked on prior calls that we're very mindful of the fact that CapEx turns into depreciation, which is why I single this out. We are continuing to see tremendous opportunity in the ads business, Search and Ads businesses and beyond machine learning we're further investing to continue to enhance the experience for users and advertisers, and that's across Mobile Desktop and YouTube. So, for example, a big priority in 2018 was expanding the availability of content for what we call the next billion user markets, which are for us a really important area. We are excited about the growth and the opportunity to deliver experiences across markets. We are also investing to enable more visual ways of finding information, such as photos and videos. And then, we are investing aggressively in our newer businesses within Google, particularly, Cloud and Hardware as Sunder has already said. So what you're seeing reflected through in the margins on the cost of revenue side is the impact of the product mix that weâ€™ve talked about, a big part of that is the ongoing strength in YouTube and then on the OpEx side investing in engineers, in particular, for Google as well as on the sales and marketing side, the increased headcount to support not just Ads, but in particular Cloud."
814,NEUTRAL,0.0002018413506448269,4.3909240048378706e-05,0.9882153272628784,0.011538960039615631,0.8999999761581421,0.4000000059604645,positive,0.515628,814,0.21528562903404236,neutral,"Good morning, and welcome to The Kroger Company Fourth Quarter Earnings Conference Call. All participants are in a listen-only mode. [Operator Instructions]. After today's presentation there will be an opportunity to ask questions. [Operator Instructions]. Please note this event is being recorded. I would now like to turn the conference over to Rebekah Manis, Director of Investor Relations. Please go ahead."
815,NEUTRAL,0.002335674362257123,0.0007624385179951787,0.8474703431129456,0.14943158626556396,0.4000000059604645,0.4000000059604645,positive,0.452493,815,0.5,positive,"Thank you, Laura. Good morning and thank you for joining us. Before we begin, I want to remind you that today’s discussions will include forward-looking statements. We want to caution you that such statements are predictions and actual events or results can differ materially. A detailed discussion of the many factors that we believe may have a material effect on our business on an ongoing basis is contained in our SEC filings, that Kroger assumes no obligation to update that information."
816,NEUTRAL,0.02935441955924034,0.007547606248408556,0.6703582406044006,0.29273974895477295,0.5,0.20000000298023224,positive,0.828859,816,0.8533761501312256,positive,"We are very pleased with the growth of digital sales at Kroger. In 2018, our digital sales run rate was about $5 billion. Going forward, we are trending towards a run rate of approximately $9 billion. Kroger also grew our brands to reach a record 30.5% unit share in the fourth quarter. We introduced a 1,022 new items in 2018, which helped drive strong year-over-year sales lift across our portfolio of brands."
817,POSITIVE,0.020620036870241165,0.01987464353442192,0.4192224144935608,0.5402829647064209,0.5,0.20000000298023224,positive,0.878818,817,0.9436018466949463,neutral,"Great, thanks. So just a follow-up on that food inflation you've mentioned it was 39 basis points. So I am just wondering how much -- how you'd expect that to trend in 2019 and also just your ability to pass that amount or even may be a greater than that in terms of customer?"
818,POSITIVE,0.0035182558931410313,0.003266804851591587,0.1292402297258377,0.8639747500419617,0.30000001192092896,0.0,positive,0.965053,818,0.9662989377975464,neutral,"Yeah, our expectations for inflation in 2019 is relatively benign. But I would say the way it gets passed on depends a lot about where the inflation comes from. Is it in a category where we have a specific pricing program that we want to stay committed to or is it in a category where it might be a little easier to pass on and others are passing it on along as well. So, it really depends exactly where you wind up seeing the inflation whether or not it gets passed along and how quickly gets passed along."
819,POSITIVE,0.01944068819284439,0.0017719301395118237,0.20575623214244843,0.7730311751365662,2.700000047683716,0.4000000059604645,positive,0.745106,819,0.9440000057220459,neutral,"Right, makes sense and then just you know with a lot of discussion in the press about Amazon opening up physical stores, how would you characterize the level of risk to larger conventional food retailers from that move and what are kind of things that are maybe embedded in terms of your competitive positioning and your footprint that would help to offset that?"
820,NEUTRAL,0.0012168288230895996,0.001019270159304142,0.9710231423377991,0.026740718632936478,1.2999999523162842,0.0,positive,0.619262,820,0.2807616591453552,positive,"Well a couple of things. First of all as you know we embarked upon creating an omnichannel experience for our customers almost five years ago now. And if you look at the feedback our customers give us we're increasingly being able to help it -- help the customer make it easier for them to get what they want. And what we find is when customers are engaged digitally they still come into the physical store and they also spend more with us in total. So our teams have done a great job of being able to create that and make sure that we keep that customer connection and continuing to improve that customer connection. The thing that we've had for years is we have 4060000 associates out there that are just every day working hard to serve our customers and each other. The quality of our fresh product continues to get better and better and it's a competitive advantage. When you take all of those things together and we have a lot of great physical locations that are high quality sites that have been accumulated over several years, it's really all of those things together. In terms of what will cause a customer to want to come from us and partner with us and for us to be able to give them an experience they can't get somewhere else. And very excited about where we are and as Gary mentioned in the prepared remarks from a digital standpoint we would expect that to become a tailwind in 2019."
821,POSITIVE,0.05147635564208031,0.03815831243991852,0.44831594824790955,0.4620494246482849,1.600000023841858,0.20000000298023224,positive,0.584692,821,0.932329535484314,positive,"Thanks Greg, appreciate it. As always thank you for everyone's call. As I mentioned at the beginning we understand and acknowledge that we have our work cut out for us in the market showed at this morning. But I want to emphasize that we are incredibly confident about the future of Kroger especially with Restock Kroger. One of the exciting things about our earnings call also is that many of our associates listen in to better understand and gain insight on our business. And of course many of our associates are shareholders as well."
822,NEUTRAL,0.12120488286018372,0.15625546872615814,0.6898127794265747,0.03272677958011627,0.6000000238418579,-0.6000000238418579,positive,0.470844,822,0.12446412444114685,positive,"So as always before we end today's call I'd like to share a few comments directed toward them. As I mentioned earlier in our prepared remarks Kroger believes in strengthening the communities where we do business, within our supply chain, across our communities, and in our stores. And you don't have to look far to see how much that strength comes from women. This month we're excited to recognize all the women across the Kroger Enterprise who worked day in and day out to exemplify our purpose to feed the human spirit. Kroger employs more 250,000 women who work in our stores, manufacturing, and distribution plants, and offices. A growing number of nearly 500 women owned businesses here in the U.S. are Kroger suppliers and through our commitment to source foods that are fair trade certified as part of our simple truth product line. We are proud to support women owned cooperatives and businesses internationally including women led tea farms in Rwanda. Kroger is proud to join in today's celebration of the International Women's Day and we are lighting up our headquarters building in Cincinnati tomorrow to celebrate."
823,NEUTRAL,0.0532391332089901,0.2475196123123169,0.6586634516716003,0.04057777300477028,0.4000000059604645,0.0,positive,0.898431,823,0.2665623724460602,positive,"Thank you to all of our customers, associates, and suppliers who make our business successful every year of every day -- every day of every year. I also want to have one last thank you for Mike, 77 calls is a heck of a lot of calls. Mike has been a great friend and partner in this journey and Gary, congratulations I'm incredibly looking forward to working with you and for you to be able to build on the things that Mike has put in place and working with his team. So congratulations. That completes our call today, thanks for joining."
824,NEUTRAL,0.0005917511298321187,0.0010704739252105355,0.9852390289306641,0.01309880893677473,0.20000000298023224,0.10000000149011612,positive,0.637461,824,0.5,positive,"And on the second question on Cloud, I answered it around Anthony and Heather's question, but to add a little bit more color, while -- maybe it's the change in leadership, but it was a well planned transition. And so Diane and Thomas together planned 2019. And the big things youâ€™re going to see are, a continued focus on global 5000 companies. We are definitely seeing traction with large multiyear contracts, multimillion dollar contracts there. So you'll see us focused there. We will continue to invest in and expand our sales and distribution channels to meet customer demand, so that's going to be an important area for 2019. But mostly being highly focused on the 15 countries, 6 industries and the 5 major solution areas that we think will have the most impact and directing most of our resources towards those efforts is probably something you will see continued emphasis in 2019."
825,NEGATIVE,0.2916470766067505,0.3209734261035919,0.29100942611694336,0.09637007862329483,0.699999988079071,0.0,positive,0.387857,825,0.5,neutral,The conference is now concluded. Thank you for attending today's presentation. You may now disconnect.
826,NEUTRAL,0.012036372907459736,0.13444063067436218,0.8291292190551758,0.024393819272518158,0.10000000149011612,0.0,neutral,0.0,826,0.5,positive,"Simple Truth continued to lead the way with a 15.3% sales growth in 2018 making it a $2.3 billion brand. Kroger unveiled several transformative partnerships to create customer value in 2018. Home Chef continues to grow and shape today's meal solution space. In February, we announced Home Chef's expansion to 500 more locations and six new store divisions. Our pilots with Walgreens, Microsoft, and Nuro continue to generate great customer insights. The Nuro pilot in Scottsdale is nearly complete and we are planning to enter another market early this year."
827,POSITIVE,0.050606779754161835,0.014442572370171547,0.2881990671157837,0.6467514634132385,1.0,0.30000001192092896,positive,0.659025,827,0.5,positive,"We remain optimistic about all the ways our partnership with Ocado will set Kroger up for accelerated growth in the future. In February, we announced Florida and the mid Atlantic region is where we plan to build the next two Ocado sheds in addition to the first location planned for Southwest Ohio."
828,NEUTRAL,0.011646742932498455,0.020666422322392464,0.5794888138771057,0.38819801807403564,0.5,0.5,positive,0.920361,828,0.5,positive,"In 2018, we accelerated investments in associates and significantly improved employee retention in one of the tightest labor markets in years. And we were thrilled to be recognized on Fortune magazine's Change The World 2018 list for using Kroger’s scale for good, engaging our business to solve society's most complex issues through Kroger’s Zero Hunger, Zero Waste social impact plan. This groundwork positions us to deliver on our 2020 Restock Kroger targets including financials and transform the company for long-term growth."
829,MIXED,0.5452172756195068,0.03177683800458908,0.08271857351064682,0.34028729796409607,0.800000011920929,0.4000000059604645,positive,0.597141,829,0.8120169043540955,positive,"I want to take a few minutes to talk in more detail about our alternative businesses. Successful long-term businesses constantly explore new directions and adjacencies to grow their top and bottom lines. That's why in February we announced the appointment of Stuart Aitken to the newly created role of Senior Vice President, Alternative Business. In this new role, Stuart is assuming oversight for Kroger's successful existing alternative profit businesses including 84.51 in Kroger Personal Finance. Stuart will also lead the development of a full portfolio of alternative businesses to support the transformation of Kroger's business model and to better support our customers in supermarket business."
830,POSITIVE,0.012048816308379173,0.0006317193619906902,0.24862830340862274,0.7386910915374756,1.7000000476837158,0.10000000149011612,positive,0.693204,830,0.9058809280395508,positive,"Kroger Personal Finance, 84.51, and Media all beat their operating profit targets for the year. This was very encouraging as these are the biggest line items in our alternative profit businesses. We used some of the excess profit to invest into other new alternative profit streams to begin seeding our margin-rich, asset-light businesses of the future."
831,POSITIVE,0.13214674592018127,0.03396736457943916,0.28400173783302307,0.5498842000961304,1.399999976158142,0.20000000298023224,positive,0.480309,831,0.9617656469345093,neutral,"In 2019 we expect 20% profit growth in our alternative businesses and we will also launched a few more new businesses that are both symbiotic to our core and deliver high margins. Plainly stated Restock Kroger is all about transforming our growth model. We will grow market share by creating a virtuous cycle built on our grocery business. At the core is a winning combination of unmatched local presence coupled with a digital ecosystem that enables us to offer our customers anything, anytime, anywhere. We are enhancing the customer ecosystem with partnerships that are helping us to redefine the customer experience by building incredible physical and digital experiences, a fantastic offering, and an unprecedented convenience."
832,POSITIVE,0.002350328955799341,0.0001811414840631187,0.11368326097726822,0.8837853074073792,2.5,0.5,positive,0.880155,832,0.5,positive,"A constantly improving customer ecosystem generates traffic, customer data, and insights which then fuel the growth of adjacent alternative profit streams. We see tremendous potential in these asset light margin rich businesses built on the foundation of an omnichannel grocery experience. The profits generated by these businesses will create shareholder value and generate cash to invest in Kroger's core so we can further redefine the grocery customer experience. This is how Kroger's new growth model is a virtuous cycle."
833,POSITIVE,0.012158049270510674,0.0007742735906504095,0.024585751816630363,0.9624818563461304,1.899999976158142,0.4000000059604645,positive,0.775597,833,0.9546626806259155,neutral,"Above all Restock Kroger positions Kroger to create long-term shareholder value. We have a clear path to achieve the 400 million in incremental FIFO operating profit growth and $6.5 billion in cumulative Restock cash flow by the end of 2020. We finished 2018 with sales and business momentum. We expect earnings growth and an improving supermarket business in 2019. Now here is Mike to share more details on our fourth quarter and fiscal 2018 results, Mike."
834,NEUTRAL,0.04037756100296974,0.03456807881593704,0.7798622846603394,0.14519213140010834,1.5,0.30000001192092896,positive,0.385666,834,0.7748060822486877,positive,Thanks Rodney and good morning everyone. Reflecting on Rodney's comments to start the call it's kind of surreal to know that this is my 77th and final earnings call as CFO. I'm thrilled to be transitioning the role to Gary who is a terrific partner and will be an excellent Chief Financial Officer. Looking at our results for 2018 I'm very proud of the entire team at Kroger for delivering on the key Restock Kroger commitments we made back in October of 2017. Planning the first year of a three year plan is always the toughest and most critical since everything that follows builds on the foundation that gets built. We feel great about the foundation we have build which sets us up to create shareholder value while continuing to make strategic investments to grow the business.
835,NEGATIVE,0.030235031619668007,0.648851215839386,0.2861654460430145,0.034748274832963943,0.30000001192092896,0.30000001192092896,positive,0.787726,835,0.5,neutral,"Great. Two questions. First, there's a lot of discussion right now about alternatives to Google Play and Apple's App Store for distribution. And some of the large developers are starting to come up with these workarounds around the App Store fees. So, I guess, just philosophically, how do you think about the 30%? Do you think thatâ€™s the right long-term rate for Google Play? And then, Ruth, coming back to the headcount and CapEx growth moderating comments, so you have expenses growing well in excess of revenue for some time in the core Google segment, and 2018 was the lowest operating income growth since you started disclosing the segments. So are you just flagging this as a change of direction? Is this a material change or is this just a small amount of moderation in 2019? Thank you."
836,POSITIVE,0.10291634500026703,0.04337291792035103,0.20545710623264313,0.6482536792755127,5.199999809265137,0.20000000298023224,positive,0.755026,836,0.9370835423469543,positive,"Both our fourth quarter press release and our prepared remarks from this conference call will be available on our website at ir.kroger.com. After our prepared remarks, we look forward to taking your questions. In order to cover a broad range of topics from as many of you as we can, we ask that you please limit yourself to one question and one follow-up question, if necessary. Thank you."
837,POSITIVE,0.009640584699809551,0.0008177625713869929,0.09394997358322144,0.8955916166305542,3.0999999046325684,0.5,positive,0.898358,837,0.965430736541748,negative,"There were a variety of factors that affected fourth quarter on either the OG&A or gross profit line. As a result of better retention and higher average hourly rate our vacation accrual was a $0.02 headwind in the quarter and incentive pay because of achieving the ID sales we did and the EPS was a $0.06 headwind. Both of these affected OG&A. As I said, our incentive plan was primarily based on the grid of EPS and ID sales. As EPS got closer to the top end of the range we were incentivized to continue to make sustainable investments in our business to grow sales. Some of these investments were in our supply chain for both supermarket business as well as Kroger Ship. On a combined basis this was about $0.04 per share. These items affected gross profit. When you add these together it was about a $0.12 headwind to the fourth quarter, a lot of which is something that we're going to be able to build on for the future."
838,NEUTRAL,0.0024200929328799248,0.0003410319040995091,0.7296056747436523,0.2676331698894501,2.5999999046325684,0.30000001192092896,positive,0.739103,838,0.9266741275787354,negative,Our cents per gallon fuel margin in the fourth quarter was $0.34 compared to $19.08 in the same quarter last year. The average retail price of fuel was $2.34 versus $2.46 in the same quarter last year which affected total revenue. For 2018 our cents per gallon fuel margin was $25.02 compared to $20.06 for the year before. The average retail price for fuel for 2018 was $2.66 compared to $2.36 in 2017. The solid investments that we've made in 2018 will help the supermarket business have a better 2019 overall. We do however expect fuel to deliver lower operating profit margin in 2019 compared to 2018.
839,POSITIVE,0.0011982411378994584,2.1974426999804564e-05,0.007798326667398214,0.9909815192222595,3.299999952316284,0.6000000238418579,positive,0.929227,839,0.9830358028411865,neutral,Identical sales momentum continued into the fourth quarter where our ID sales result was about 10 basis points improvement over last year's fourth quarter. There's no doubt that weather events and the acceleration of SNAP disbursements helped ID sales results in the fourth quarter. It's difficult to distinguish between the two because they occurred at essential the same time. Combined snow and snap helped ID sales by 44 basis points in the quarter. We continue to feel good about our ability to meaningfully connect with customers who rely on SNAP to supplement their food purchases.
840,POSITIVE,0.014894598163664341,0.016717197373509407,0.22780153155326843,0.7405866384506226,0.20000000298023224,0.0,positive,0.545944,840,0.9353299736976624,neutral,"While space optimization was a slight headwind versus a slight tailwind we expected, we saw a strong progress. Stores that have been open for 12 weeks and unaffected by new competitor had positive results in the quarter. And admittedly this is taking longer than we originally expected but we are pleased to see this resolved. In 2018 we completed the most disruptive of the remodels. As we go through 2019 the work will be more targeted and therefore less disruptive to our customers. All in all the time for space optimization is turning as we head into 2019."
841,NEUTRAL,0.00019049295224249363,2.2816366254119202e-05,0.9166244864463806,0.08316225558519363,2.200000047683716,0.30000001192092896,positive,0.879051,841,0.5,negative,FIFO operating profit for the fourth quarter was $621 million compared to $782 million in the same period last year without the 53rd week and in 2018 and 2017 adjustment items. For the full year FIFO operating profit was 2.84 billion compared to 3.13 billion in the same period last year without the 53rd week and the 2018 and 2017 adjustment items and excluding the convenience stores. This was above our goal for the year and as Gary will discuss in a few minutes we expect to grow again in 2019 and we remain committed to reaching our Restock Kroger goal in 2020.
842,NEUTRAL,0.00029421935323625803,3.423914313316345e-05,0.9381476640701294,0.061523791402578354,0.0,0.0,positive,0.920533,842,0.5,neutral,"Kroger's financial strategy is to use its free cash flow to drive growth while also maintaining its current investment grade debt rating and returning capital to shareholders. The company actively balances the use of cash to achieve these goals. Over the last four quarters Kroger has used cash to invest a combined $589 million in Ocado Securities and Home Chef, contribute $185 million pretax to a company sponsored pension plan, repurchase 79 million common shares for $2 billion which includes 1.2 billion repurchased with after tax proceeds from the sale of Kroger's convenience store business under an accelerated stock repurchase plan."
843,POSITIVE,0.005048432853072882,0.00033182493643835187,0.2574077844619751,0.7372119426727295,1.600000023841858,0.0,positive,0.730438,843,0.794102668762207,positive,"We paid $437 million in dividends and invested $3 billion in capital excluding mergers, acquisitions, and purchase of lease facilities. We remain committed to generating the 6.5 billion of Restock cash flow by 2020 as part of Restock Kroger and in 2019 we delivered 1.9 billion. Kroger's net total debt to adjusted EBITDA ratio on a 52 week basis is 2.83. We intend to use our free cash flow to bring the leverage ratio back into the target range of 2.3 to 2.5 times. The company's intention is to not buy stock back until we get into that range as we did in the third and fourth quarters of 2018."
844,NEUTRAL,0.0005349707207642496,0.0001850096887210384,0.98119056224823,0.018089503049850464,1.7000000476837158,0.0,positive,0.81206,844,0.9268413782119751,positive,"We're investing in incremental $500 million on our associates over the three years of Restock Kroger. This is happening in a variety of ways including investments and wages, training and development. In 2018 we made significant investments in wages and used tax reform dollars to invest in our educational systems program, Feed Your Future. We also increase the 401K match for non-union associates among other benefits aimed at an improved associate experience. This was in addition to our continued efforts to rebalance paying benefits while also focusing on certifications and performance incentives, clear opportunities, and training. The average hourly rate for our store associates is more than $18 per hour when you factor in our comprehensive benefits that many competitors do not offer."
845,POSITIVE,0.004674278199672699,0.0027884412556886673,0.23663005232810974,0.7559072971343994,1.100000023841858,0.30000001192092896,positive,0.670604,845,0.7917759418487549,negative,"Looking now at labor contracts we recently ratified a new labor agreement with the UFCW covering Smiths in Albuquerque. We are currently negotiating with the UFCW for contracts covering the store associates, at King Soopers in Denver, Fred Meyer in Portland, Ralston in Southern California, and Kroger in Memphis. Looking ahead we have several major negotiations in 2019 including contracts for UFCW store associates in Seattle, Las Vegas, Indianapolis, Louisville. Our objective in every negotiation is to find a fair and reasonable balance between competitive costs and compensation packages that provide solid wages, good quality affordable healthcare, and retirement benefits for our associates. We continue to strive to make our overall benefit package relevant to today's associates. Our financial results continue to be pressured by inefficient healthcare and pension cost which some of our competitors do not face. We continue to communicate with our local unions and the international unions which represent many of our associates on the importance of growing our business in a profitable way which will help us create more jobs and career opportunities and enhance job security for our associates."
